observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
wikidataId/Q1599,2012,86,Count_Establishment_Factory,,
wikidataId/Q1599,2013,106,Count_Establishment_Factory,,
wikidataId/Q1599,2014,134,Count_Establishment_Factory,,
wikidataId/Q1599,2015,197,Count_Establishment_Factory,,
wikidataId/Q1599,2016,185,Count_Establishment_Factory,,
wikidataId/Q1599,2017,192,Count_Establishment_Factory,,
wikidataId/Q1599,2018,186,Count_Establishment_Factory,,
wikidataId/Q1599,2019,187,Count_Establishment_Factory,,
wikidataId/Q1599,2020,190,Count_Establishment_Factory,,
wikidataId/Q1599,2021,192,Count_Establishment_Factory,,
wikidataId/Q1599,2022,191,Count_Establishment_Factory,,
wikidataId/Q1599,2023,193,Count_Establishment_Factory,,
wikidataId/Q1599,2024,195,Count_Establishment_Factory,,
wikidataId/Q1193,2011,96,Count_Establishment_Factory,,
wikidataId/Q1193,2012,102,Count_Establishment_Factory,,
wikidataId/Q1193,2013,128,Count_Establishment_Factory,,
wikidataId/Q1193,2014,145,Count_Establishment_Factory,,
wikidataId/Q1193,2015,160,Count_Establishment_Factory,,
wikidataId/Q1193,2016,173,Count_Establishment_Factory,,
wikidataId/Q1193,2017,188,Count_Establishment_Factory,,
wikidataId/Q1193,2018,191,Count_Establishment_Factory,,
wikidataId/Q1193,2019,197,Count_Establishment_Factory,,
wikidataId/Q1193,2020,204,Count_Establishment_Factory,,
wikidataId/Q1193,2021,204,Count_Establishment_Factory,,
wikidataId/Q1193,2022,218,Count_Establishment_Factory,,
wikidataId/Q1193,2023,237,Count_Establishment_Factory,,
wikidataId/Q1193,2024,246,Count_Establishment_Factory,,
wikidataId/Q1162,2015,124,Count_Establishment_Factory,,
wikidataId/Q1162,2016,120,Count_Establishment_Factory,,
wikidataId/Q1162,2017,125,Count_Establishment_Factory,,
wikidataId/Q1162,2018,117,Count_Establishment_Factory,,
wikidataId/Q1162,2019,115,Count_Establishment_Factory,,
wikidataId/Q1162,2020,116,Count_Establishment_Factory,,
wikidataId/Q1162,2021,109,Count_Establishment_Factory,,
wikidataId/Q1162,2022,211,Count_Establishment_Factory,,
wikidataId/Q1162,2023,198,Count_Establishment_Factory,,
wikidataId/Q1162,2024,199,Count_Establishment_Factory,,
wikidataId/Q40888,2011,17,Count_Establishment_Factory,,
wikidataId/Q40888,2012,18,Count_Establishment_Factory,,
wikidataId/Q40888,2013,24,Count_Establishment_Factory,,
wikidataId/Q40888,2014,20,Count_Establishment_Factory,,
wikidataId/Q40888,2015,20,Count_Establishment_Factory,,
wikidataId/Q40888,2016,19,Count_Establishment_Factory,,
wikidataId/Q40888,2017,18,Count_Establishment_Factory,,
wikidataId/Q40888,2018,18,Count_Establishment_Factory,,
wikidataId/Q40888,2019,14,Count_Establishment_Factory,,
wikidataId/Q40888,2020,15,Count_Establishment_Factory,,
wikidataId/Q40888,2021,13,Count_Establishment_Factory,,
wikidataId/Q40888,2022,13,Count_Establishment_Factory,,
wikidataId/Q40888,2023,14,Count_Establishment_Factory,,
wikidataId/Q40888,2024,13,Count_Establishment_Factory,,
wikidataId/Q200667,2020,3,Count_Establishment_Factory,,
wikidataId/Q200667,2021,2,Count_Establishment_Factory,,
wikidataId/Q200667,2022,2,Count_Establishment_Factory,,
wikidataId/Q200667,2023,30,Count_Establishment_Factory,,
wikidataId/Q200667,2024,29,Count_Establishment_Factory,,
wikidataId/Q1502,2020,215,Count_Establishment_Factory,,
wikidataId/Q1502,2021,206,Count_Establishment_Factory,,
wikidataId/Q1502,2022,208,Count_Establishment_Factory,,
wikidataId/Q1502,2023,206,Count_Establishment_Factory,,
wikidataId/Q1502,2024,204,Count_Establishment_Factory,,
wikidataId/Q26927,2024,4,Count_Establishment_Factory,,
country/IND,2010-11,34023,Count_Establishment_Factory_FoodProducts,,
country/IND,2010-11,1815,Count_Establishment_Factory_Beverages,,
country/IND,2010-11,3493,Count_Establishment_Factory_TobaccoProducts,,
country/IND,2010-11,18584,Count_Establishment_Factory_Textiles,,
country/IND,2010-11,9226,Count_Establishment_Factory_WearingApparel,,
country/IND,2010-11,4338,Count_Establishment_Factory_CottonGinningAndSeeds,,
country/IND,2010-11,93,Count_Establishment_Factory_SaltProduction,,
country/IND,2010-11,4072,Count_Establishment_Factory_LeatherProducts,,
country/IND,2010-11,4126,Count_Establishment_Factory_WoodAndCorkProducts,,
country/IND,2010-11,6120,Count_Establishment_Factory_PaperAndPaperProducts,,
country/IND,2010-11,4443,Count_Establishment_Factory_PrintingAndMedia,,
country/IND,2010-11,1431,Count_Establishment_Factory_CokeAndPetroleum,,
country/IND,2010-11,11202,Count_Establishment_Factory_ChemicalProducts,,
country/IND,2010-11,4658,Count_Establishment_Factory_Pharmaceuticals,,
country/IND,2010-11,11852,Count_Establishment_Factory_RubberAndPlastics,,
country/IND,2010-11,22880,Count_Establishment_Factory_NonMetallicMinerals,,
country/IND,2010-11,11249,Count_Establishment_Factory_BasicMetals,,
country/IND,2010-11,14844,Count_Establishment_Factory_FabricatedMetalProducts,,
country/IND,2010-11,2517,Count_Establishment_Factory_ElectronicsAndOpticals,,
country/IND,2010-11,7194,Count_Establishment_Factory_ElectricalEquipment,,
country/IND,2010-11,11889,Count_Establishment_Factory_MachineryNEC,,
country/IND,2010-11,5139,Count_Establishment_Factory_MotorVehiclesAndTrailers,,
country/IND,2010-11,2476,Count_Establishment_Factory_MOSPIOtherTransportEquipment,,
country/IND,2010-11,1413,Count_Establishment_Factory_Furniture,,
country/IND,2010-11,2783,Count_Establishment_Factory_MOSPIOtherManufacturing,,
country/IND,2010-11,736,Count_Establishment_Factory_MachineryRepair,,
country/IND,2010-11,182,Count_Establishment_Factory_WasteAndRecovery,,
country/IND,2010-11,205,Count_Establishment_Factory_PublishingActivities,,
country/IND,2010-11,8678,Count_Establishment_Factory_MOSPIOtherIndustries,,
country/IND,2011-12,34884,Count_Establishment_Factory_FoodProducts,,
country/IND,2011-12,1997,Count_Establishment_Factory_Beverages,,
country/IND,2011-12,3446,Count_Establishment_Factory_TobaccoProducts,,
country/IND,2011-12,18790,Count_Establishment_Factory_Textiles,,
country/IND,2011-12,9168,Count_Establishment_Factory_WearingApparel,,
country/IND,2011-12,4195,Count_Establishment_Factory_CottonGinningAndSeeds,,
country/IND,2011-12,175,Count_Establishment_Factory_SaltProduction,,
country/IND,2011-12,4049,Count_Establishment_Factory_LeatherProducts,,
country/IND,2011-12,4265,Count_Establishment_Factory_WoodAndCorkProducts,,
country/IND,2011-12,6442,Count_Establishment_Factory_PaperAndPaperProducts,,
country/IND,2011-12,4310,Count_Establishment_Factory_PrintingAndMedia,,
country/IND,2011-12,1521,Count_Establishment_Factory_CokeAndPetroleum,,
country/IND,2011-12,11276,Count_Establishment_Factory_ChemicalProducts,,
country/IND,2011-12,4839,Count_Establishment_Factory_Pharmaceuticals,,
country/IND,2011-12,12414,Count_Establishment_Factory_RubberAndPlastics,,
country/IND,2011-12,24264,Count_Establishment_Factory_NonMetallicMinerals,,
country/IND,2011-12,11644,Count_Establishment_Factory_BasicMetals,,
country/IND,2011-12,15617,Count_Establishment_Factory_FabricatedMetalProducts,,
country/IND,2011-12,2671,Count_Establishment_Factory_ElectronicsAndOpticals,,
country/IND,2011-12,7346,Count_Establishment_Factory_ElectricalEquipment,,
country/IND,2011-12,11521,Count_Establishment_Factory_MachineryNEC,,
country/IND,2011-12,5306,Count_Establishment_Factory_MotorVehiclesAndTrailers,,
country/IND,2011-12,2412,Count_Establishment_Factory_MOSPIOtherTransportEquipment,,
country/IND,2011-12,1419,Count_Establishment_Factory_Furniture,,
country/IND,2011-12,2980,Count_Establishment_Factory_MOSPIOtherManufacturing,,
country/IND,2011-12,826,Count_Establishment_Factory_MachineryRepair,,
country/IND,2011-12,217,Count_Establishment_Factory_WasteAndRecovery,,
country/IND,2011-12,286,Count_Establishment_Factory_PublishingActivities,,
country/IND,2011-12,9274,Count_Establishment_Factory_MOSPIOtherIndustries,,
country/IND,2010-11,1012876900000,Amount_EconomicActivity_Factory_FixedCapital_FoodProducts,INR,
country/IND,2010-11,194174200000,Amount_EconomicActivity_Factory_FixedCapital_Beverages,INR,
country/IND,2010-11,26078400000,Amount_EconomicActivity_Factory_FixedCapital_TobaccoProducts,INR,
country/IND,2010-11,1085690900000,Amount_EconomicActivity_Factory_FixedCapital_Textiles,INR,
country/IND,2010-11,172078100000,Amount_EconomicActivity_Factory_FixedCapital_WearingApparel,INR,
country/IND,2010-11,41764700000,Amount_EconomicActivity_Factory_FixedCapital_CottonGinningAndSeeds,INR,
country/IND,2010-11,1408300000,Amount_EconomicActivity_Factory_FixedCapital_SaltProduction,INR,
country/IND,2010-11,62858600000,Amount_EconomicActivity_Factory_FixedCapital_LeatherProducts,INR,
country/IND,2010-11,44953800000,Amount_EconomicActivity_Factory_FixedCapital_WoodAndCorkProducts,INR,
country/IND,2010-11,353520900000,Amount_EconomicActivity_Factory_FixedCapital_PaperAndPaperProducts,INR,
country/IND,2010-11,134712600000,Amount_EconomicActivity_Factory_FixedCapital_PrintingAndMedia,INR,
country/IND,2010-11,1539622800000,Amount_EconomicActivity_Factory_FixedCapital_CokeAndPetroleum,INR,
country/IND,2010-11,1244567900000,Amount_EconomicActivity_Factory_FixedCapital_ChemicalProducts,INR,
country/IND,2010-11,559170600000,Amount_EconomicActivity_Factory_FixedCapital_Pharmaceuticals,INR,
country/IND,2010-11,470834300000,Amount_EconomicActivity_Factory_FixedCapital_RubberAndPlastics,INR,
country/IND,2010-11,1092489500000,Amount_EconomicActivity_Factory_FixedCapital_NonMetallicMinerals,INR,
country/IND,2010-11,3484759500000,Amount_EconomicActivity_Factory_FixedCapital_BasicMetals,INR,
country/IND,2010-11,452448800000,Amount_EconomicActivity_Factory_FixedCapital_FabricatedMetalProducts,INR,
country/IND,2010-11,230577000000,Amount_EconomicActivity_Factory_FixedCapital_ElectronicsAndOpticals,INR,
country/IND,2010-11,401337800000,Amount_EconomicActivity_Factory_FixedCapital_ElectricalEquipment,INR,
country/IND,2010-11,518313100000,Amount_EconomicActivity_Factory_FixedCapital_MachineryNEC,INR,
country/IND,2010-11,977940800000,Amount_EconomicActivity_Factory_FixedCapital_MotorVehiclesAndTrailers,INR,
country/IND,2010-11,238850500000,Amount_EconomicActivity_Factory_FixedCapital_MOSPIOtherTransportEquipment,INR,
country/IND,2010-11,25769500000,Amount_EconomicActivity_Factory_FixedCapital_Furniture,INR,
country/IND,2010-11,79383300000,Amount_EconomicActivity_Factory_FixedCapital_MOSPIOtherManufacturing,INR,
country/IND,2010-11,26126600000,Amount_EconomicActivity_Factory_FixedCapital_MachineryRepair,INR,
country/IND,2010-11,4357900000,Amount_EconomicActivity_Factory_FixedCapital_WasteAndRecovery,INR,
country/IND,2010-11,23867400000,Amount_EconomicActivity_Factory_FixedCapital_PublishingActivities,INR,
country/IND,2010-11,1569530700000,Amount_EconomicActivity_Factory_FixedCapital_MOSPIOtherIndustries,INR,
country/IND,2011-12,1226185300000,Amount_EconomicActivity_Factory_FixedCapital_FoodProducts,INR,
country/IND,2011-12,224197100000,Amount_EconomicActivity_Factory_FixedCapital_Beverages,INR,
country/IND,2011-12,36500900000,Amount_EconomicActivity_Factory_FixedCapital_TobaccoProducts,INR,
country/IND,2011-12,1178758200000,Amount_EconomicActivity_Factory_FixedCapital_Textiles,INR,
country/IND,2011-12,167725800000,Amount_EconomicActivity_Factory_FixedCapital_WearingApparel,INR,
country/IND,2011-12,37099600000,Amount_EconomicActivity_Factory_FixedCapital_CottonGinningAndSeeds,INR,
country/IND,2011-12,3153400000,Amount_EconomicActivity_Factory_FixedCapital_SaltProduction,INR,
country/IND,2011-12,71416300000,Amount_EconomicActivity_Factory_FixedCapital_LeatherProducts,INR,
country/IND,2011-12,48978500000,Amount_EconomicActivity_Factory_FixedCapital_WoodAndCorkProducts,INR,
country/IND,2011-12,376060400000,Amount_EconomicActivity_Factory_FixedCapital_PaperAndPaperProducts,INR,
country/IND,2011-12,144721900000,Amount_EconomicActivity_Factory_FixedCapital_PrintingAndMedia,INR,
country/IND,2011-12,1813333800000,Amount_EconomicActivity_Factory_FixedCapital_CokeAndPetroleum,INR,
country/IND,2011-12,1346423200000,Amount_EconomicActivity_Factory_FixedCapital_ChemicalProducts,INR,
country/IND,2011-12,712152800000,Amount_EconomicActivity_Factory_FixedCapital_Pharmaceuticals,INR,
country/IND,2011-12,601734500000,Amount_EconomicActivity_Factory_FixedCapital_RubberAndPlastics,INR,
country/IND,2011-12,1262802100000,Amount_EconomicActivity_Factory_FixedCapital_NonMetallicMinerals,INR,
country/IND,2011-12,4771276400000,Amount_EconomicActivity_Factory_FixedCapital_BasicMetals,INR,
country/IND,2011-12,475145800000,Amount_EconomicActivity_Factory_FixedCapital_FabricatedMetalProducts,INR,
country/IND,2011-12,227547500000,Amount_EconomicActivity_Factory_FixedCapital_ElectronicsAndOpticals,INR,
country/IND,2011-12,416165900000,Amount_EconomicActivity_Factory_FixedCapital_ElectricalEquipment,INR,
country/IND,2011-12,552394400000,Amount_EconomicActivity_Factory_FixedCapital_MachineryNEC,INR,
country/IND,2011-12,1050580700000,Amount_EconomicActivity_Factory_FixedCapital_MotorVehiclesAndTrailers,INR,
country/IND,2011-12,286495500000,Amount_EconomicActivity_Factory_FixedCapital_MOSPIOtherTransportEquipment,INR,
country/IND,2011-12,27353600000,Amount_EconomicActivity_Factory_FixedCapital_Furniture,INR,
country/IND,2011-12,87256600000,Amount_EconomicActivity_Factory_FixedCapital_MOSPIOtherManufacturing,INR,
country/IND,2011-12,27185800000,Amount_EconomicActivity_Factory_FixedCapital_MachineryRepair,INR,
country/IND,2011-12,8874800000,Amount_EconomicActivity_Factory_FixedCapital_WasteAndRecovery,INR,
country/IND,2011-12,38722000000,Amount_EconomicActivity_Factory_FixedCapital_PublishingActivities,INR,
country/IND,2011-12,2275265800000,Amount_EconomicActivity_Factory_FixedCapital_MOSPIOtherIndustries,INR,
country/IND,2010-11,141799300000,Amount_EconomicActivity_Factory_Emolument_FoodProducts,INR,
country/IND,2010-11,16850800000,Amount_EconomicActivity_Factory_Emolument_Beverages,INR,
country/IND,2010-11,17011400000,Amount_EconomicActivity_Factory_Emolument_TobaccoProducts,INR,
country/IND,2010-11,140244600000,Amount_EconomicActivity_Factory_Emolument_Textiles,INR,
country/IND,2010-11,81135500000,Amount_EconomicActivity_Factory_Emolument_WearingApparel,INR,
country/IND,2010-11,6094000000,Amount_EconomicActivity_Factory_Emolument_CottonGinningAndSeeds,INR,
country/IND,2010-11,322700000,Amount_EconomicActivity_Factory_Emolument_SaltProduction,INR,
country/IND,2010-11,24562600000,Amount_EconomicActivity_Factory_Emolument_LeatherProducts,INR,
country/IND,2010-11,6890700000,Amount_EconomicActivity_Factory_Emolument_WoodAndCorkProducts,INR,
country/IND,2010-11,33046000000,Amount_EconomicActivity_Factory_Emolument_PaperAndPaperProducts,INR,
country/IND,2010-11,28429400000,Amount_EconomicActivity_Factory_Emolument_PrintingAndMedia,INR,
country/IND,2010-11,47234900000,Amount_EconomicActivity_Factory_Emolument_CokeAndPetroleum,INR,
country/IND,2010-11,125405000000,Amount_EconomicActivity_Factory_Emolument_ChemicalProducts,INR,
country/IND,2010-11,101775900000,Amount_EconomicActivity_Factory_Emolument_Pharmaceuticals,INR,
country/IND,2010-11,64893200000,Amount_EconomicActivity_Factory_Emolument_RubberAndPlastics,INR,
country/IND,2010-11,90979000000,Amount_EconomicActivity_Factory_Emolument_NonMetallicMinerals,INR,
country/IND,2010-11,205370800000,Amount_EconomicActivity_Factory_Emolument_BasicMetals,INR,
country/IND,2010-11,97653700000,Amount_EconomicActivity_Factory_Emolument_FabricatedMetalProducts,INR,
country/IND,2010-11,58292100000,Amount_EconomicActivity_Factory_Emolument_ElectronicsAndOpticals,INR,
country/IND,2010-11,98394600000,Amount_EconomicActivity_Factory_Emolument_ElectricalEquipment,INR,
country/IND,2010-11,151912100000,Amount_EconomicActivity_Factory_Emolument_MachineryNEC,INR,
country/IND,2010-11,147278400000,Amount_EconomicActivity_Factory_Emolument_MotorVehiclesAndTrailers,INR,
country/IND,2010-11,46095800000,Amount_EconomicActivity_Factory_Emolument_MOSPIOtherTransportEquipment,INR,
country/IND,2010-11,9245400000,Amount_EconomicActivity_Factory_Emolument_Furniture,INR,
country/IND,2010-11,31861200000,Amount_EconomicActivity_Factory_Emolument_MOSPIOtherManufacturing,INR,
country/IND,2010-11,10561000000,Amount_EconomicActivity_Factory_Emolument_MachineryRepair,INR,
country/IND,2010-11,704300000,Amount_EconomicActivity_Factory_Emolument_WasteAndRecovery,INR,
country/IND,2010-11,5370800000,Amount_EconomicActivity_Factory_Emolument_PublishingActivities,INR,
country/IND,2010-11,43542100000,Amount_EconomicActivity_Factory_Emolument_MOSPIOtherIndustries,INR,
country/IND,2011-12,175378200000,Amount_EconomicActivity_Factory_Emolument_FoodProducts,INR,
country/IND,2011-12,22062400000,Amount_EconomicActivity_Factory_Emolument_Beverages,INR,
country/IND,2011-12,18459800000,Amount_EconomicActivity_Factory_Emolument_TobaccoProducts,INR,
country/IND,2011-12,156767100000,Amount_EconomicActivity_Factory_Emolument_Textiles,INR,
country/IND,2011-12,88234200000,Amount_EconomicActivity_Factory_Emolument_WearingApparel,INR,
country/IND,2011-12,6115800000,Amount_EconomicActivity_Factory_Emolument_CottonGinningAndSeeds,INR,
country/IND,2011-12,618600000,Amount_EconomicActivity_Factory_Emolument_SaltProduction,INR,
country/IND,2011-12,29022600000,Amount_EconomicActivity_Factory_Emolument_LeatherProducts,INR,
country/IND,2011-12,7554700000,Amount_EconomicActivity_Factory_Emolument_WoodAndCorkProducts,INR,
country/IND,2011-12,36269700000,Amount_EconomicActivity_Factory_Emolument_PaperAndPaperProducts,INR,
country/IND,2011-12,31609100000,Amount_EconomicActivity_Factory_Emolument_PrintingAndMedia,INR,
country/IND,2011-12,48952300000,Amount_EconomicActivity_Factory_Emolument_CokeAndPetroleum,INR,
country/IND,2011-12,149078000000,Amount_EconomicActivity_Factory_Emolument_ChemicalProducts,INR,
country/IND,2011-12,141505700000,Amount_EconomicActivity_Factory_Emolument_Pharmaceuticals,INR,
country/IND,2011-12,79332900000,Amount_EconomicActivity_Factory_Emolument_RubberAndPlastics,INR,
country/IND,2011-12,104347200000,Amount_EconomicActivity_Factory_Emolument_NonMetallicMinerals,INR,
country/IND,2011-12,232282000000,Amount_EconomicActivity_Factory_Emolument_BasicMetals,INR,
country/IND,2011-12,109386200000,Amount_EconomicActivity_Factory_Emolument_FabricatedMetalProducts,INR,
country/IND,2011-12,66026500000,Amount_EconomicActivity_Factory_Emolument_ElectronicsAndOpticals,INR,
country/IND,2011-12,107180100000,Amount_EconomicActivity_Factory_Emolument_ElectricalEquipment,INR,
country/IND,2011-12,174562500000,Amount_EconomicActivity_Factory_Emolument_MachineryNEC,INR,
country/IND,2011-12,176460100000,Amount_EconomicActivity_Factory_Emolument_MotorVehiclesAndTrailers,INR,
country/IND,2011-12,54373100000,Amount_EconomicActivity_Factory_Emolument_MOSPIOtherTransportEquipment,INR,
country/IND,2011-12,9829800000,Amount_EconomicActivity_Factory_Emolument_Furniture,INR,
country/IND,2011-12,38864800000,Amount_EconomicActivity_Factory_Emolument_MOSPIOtherManufacturing,INR,
country/IND,2011-12,12706500000,Amount_EconomicActivity_Factory_Emolument_MachineryRepair,INR,
country/IND,2011-12,1249700000,Amount_EconomicActivity_Factory_Emolument_WasteAndRecovery,INR,
country/IND,2011-12,9425700000,Amount_EconomicActivity_Factory_Emolument_PublishingActivities,INR,
country/IND,2011-12,59680000000,Amount_EconomicActivity_Factory_Emolument_MOSPIOtherIndustries,INR,
country/IND,2010-11,4881764300000,Amount_EconomicActivity_Factory_Input_FoodProducts,INR,
country/IND,2010-11,293495400000,Amount_EconomicActivity_Factory_Input_Beverages,INR,
country/IND,2010-11,172733800000,Amount_EconomicActivity_Factory_Input_TobaccoProducts,INR,
country/IND,2010-11,2239368200000,Amount_EconomicActivity_Factory_Input_Textiles,INR,
country/IND,2010-11,611279600000,Amount_EconomicActivity_Factory_Input_WearingApparel,INR,
country/IND,2010-11,551546100000,Amount_EconomicActivity_Factory_Input_CottonGinningAndSeeds,INR,
country/IND,2010-11,569400000,Amount_EconomicActivity_Factory_Input_SaltProduction,INR,
country/IND,2010-11,260048200000,Amount_EconomicActivity_Factory_Input_LeatherProducts,INR,
country/IND,2010-11,144066000000,Amount_EconomicActivity_Factory_Input_WoodAndCorkProducts,INR,
country/IND,2010-11,482870300000,Amount_EconomicActivity_Factory_Input_PaperAndPaperProducts,INR,
country/IND,2010-11,208341200000,Amount_EconomicActivity_Factory_Input_PrintingAndMedia,INR,
country/IND,2010-11,5917715700000,Amount_EconomicActivity_Factory_Input_CokeAndPetroleum,INR,
country/IND,2010-11,2801581200000,Amount_EconomicActivity_Factory_Input_ChemicalProducts,INR,
country/IND,2010-11,921332200000,Amount_EconomicActivity_Factory_Input_Pharmaceuticals,INR,
country/IND,2010-11,1211705300000,Amount_EconomicActivity_Factory_Input_RubberAndPlastics,INR,
country/IND,2010-11,1037146500000,Amount_EconomicActivity_Factory_Input_NonMetallicMinerals,INR,
country/IND,2010-11,5462846500000,Amount_EconomicActivity_Factory_Input_BasicMetals,INR,
country/IND,2010-11,1194733100000,Amount_EconomicActivity_Factory_Input_FabricatedMetalProducts,INR,
country/IND,2010-11,866000200000,Amount_EconomicActivity_Factory_Input_ElectronicsAndOpticals,INR,
country/IND,2010-11,1613379500000,Amount_EconomicActivity_Factory_Input_ElectricalEquipment,INR,
country/IND,2010-11,1719714100000,Amount_EconomicActivity_Factory_Input_MachineryNEC,INR,
country/IND,2010-11,2517127300000,Amount_EconomicActivity_Factory_Input_MotorVehiclesAndTrailers,INR,
country/IND,2010-11,851422600000,Amount_EconomicActivity_Factory_Input_MOSPIOtherTransportEquipment,INR,
country/IND,2010-11,92698800000,Amount_EconomicActivity_Factory_Input_Furniture,INR,
country/IND,2010-11,817900000000,Amount_EconomicActivity_Factory_Input_MOSPIOtherManufacturing,INR,
country/IND,2010-11,76850800000,Amount_EconomicActivity_Factory_Input_MachineryRepair,INR,
country/IND,2010-11,38488200000,Amount_EconomicActivity_Factory_Input_WasteAndRecovery,INR,
country/IND,2010-11,20085500000,Amount_EconomicActivity_Factory_Input_PublishingActivities,INR,
country/IND,2010-11,1504025900000,Amount_EconomicActivity_Factory_Input_MOSPIOtherIndustries,INR,
country/IND,2011-12,6128648700000,Amount_EconomicActivity_Factory_Input_FoodProducts,INR,
country/IND,2011-12,399888000000,Amount_EconomicActivity_Factory_Input_Beverages,INR,
country/IND,2011-12,173216000000,Amount_EconomicActivity_Factory_Input_TobaccoProducts,INR,
country/IND,2011-12,2524286900000,Amount_EconomicActivity_Factory_Input_Textiles,INR,
country/IND,2011-12,609269400000,Amount_EconomicActivity_Factory_Input_WearingApparel,INR,
country/IND,2011-12,568097800000,Amount_EconomicActivity_Factory_Input_CottonGinningAndSeeds,INR,
country/IND,2011-12,1388900000,Amount_EconomicActivity_Factory_Input_SaltProduction,INR,
country/IND,2011-12,294561200000,Amount_EconomicActivity_Factory_Input_LeatherProducts,INR,
country/IND,2011-12,138243400000,Amount_EconomicActivity_Factory_Input_WoodAndCorkProducts,INR,
country/IND,2011-12,563724000000,Amount_EconomicActivity_Factory_Input_PaperAndPaperProducts,INR,
country/IND,2011-12,222688800000,Amount_EconomicActivity_Factory_Input_PrintingAndMedia,INR,
country/IND,2011-12,8403285500000,Amount_EconomicActivity_Factory_Input_CokeAndPetroleum,INR,
country/IND,2011-12,3629704400000,Amount_EconomicActivity_Factory_Input_ChemicalProducts,INR,
country/IND,2011-12,1174954000000,Amount_EconomicActivity_Factory_Input_Pharmaceuticals,INR,
country/IND,2011-12,1508024300000,Amount_EconomicActivity_Factory_Input_RubberAndPlastics,INR,
country/IND,2011-12,1267755500000,Amount_EconomicActivity_Factory_Input_NonMetallicMinerals,INR,
country/IND,2011-12,6698279500000,Amount_EconomicActivity_Factory_Input_BasicMetals,INR,
country/IND,2011-12,1464938700000,Amount_EconomicActivity_Factory_Input_FabricatedMetalProducts,INR,
country/IND,2011-12,815542700000,Amount_EconomicActivity_Factory_Input_ElectronicsAndOpticals,INR,
country/IND,2011-12,1684380000000,Amount_EconomicActivity_Factory_Input_ElectricalEquipment,INR,
country/IND,2011-12,1912801100000,Amount_EconomicActivity_Factory_Input_MachineryNEC,INR,
country/IND,2011-12,3186912600000,Amount_EconomicActivity_Factory_Input_MotorVehiclesAndTrailers,INR,
country/IND,2011-12,1030215700000,Amount_EconomicActivity_Factory_Input_MOSPIOtherTransportEquipment,INR,
country/IND,2011-12,92525500000,Amount_EconomicActivity_Factory_Input_Furniture,INR,
country/IND,2011-12,1195908500000,Amount_EconomicActivity_Factory_Input_MOSPIOtherManufacturing,INR,
country/IND,2011-12,59953700000,Amount_EconomicActivity_Factory_Input_MachineryRepair,INR,
country/IND,2011-12,66436000000,Amount_EconomicActivity_Factory_Input_WasteAndRecovery,INR,
country/IND,2011-12,33231400000,Amount_EconomicActivity_Factory_Input_PublishingActivities,INR,
country/IND,2011-12,2137793400000,Amount_EconomicActivity_Factory_Input_MOSPIOtherIndustries,INR,
country/IND,2010-11,5437201500000,Amount_EconomicActivity_Factory_Output_FoodProducts,INR,
country/IND,2010-11,386156100000,Amount_EconomicActivity_Factory_Output_Beverages,INR,
country/IND,2010-11,265903300000,Amount_EconomicActivity_Factory_Output_TobaccoProducts,INR,
country/IND,2010-11,2719738200000,Amount_EconomicActivity_Factory_Output_Textiles,INR,
country/IND,2010-11,765616200000,Amount_EconomicActivity_Factory_Output_WearingApparel,INR,
country/IND,2010-11,594691500000,Amount_EconomicActivity_Factory_Output_CottonGinningAndSeeds,INR,
country/IND,2010-11,1267500000,Amount_EconomicActivity_Factory_Output_SaltProduction,INR,
country/IND,2010-11,312639100000,Amount_EconomicActivity_Factory_Output_LeatherProducts,INR,
country/IND,2010-11,159261200000,Amount_EconomicActivity_Factory_Output_WoodAndCorkProducts,INR,
country/IND,2010-11,596045300000,Amount_EconomicActivity_Factory_Output_PaperAndPaperProducts,INR,
country/IND,2010-11,299546000000,Amount_EconomicActivity_Factory_Output_PrintingAndMedia,INR,
country/IND,2010-11,6797175900000,Amount_EconomicActivity_Factory_Output_CokeAndPetroleum,INR,
country/IND,2010-11,3522903200000,Amount_EconomicActivity_Factory_Output_ChemicalProducts,INR,
country/IND,2010-11,1357279700000,Amount_EconomicActivity_Factory_Output_Pharmaceuticals,INR,
country/IND,2010-11,1547246100000,Amount_EconomicActivity_Factory_Output_RubberAndPlastics,INR,
country/IND,2010-11,1461664800000,Amount_EconomicActivity_Factory_Output_NonMetallicMinerals,INR,
country/IND,2010-11,6479441000000,Amount_EconomicActivity_Factory_Output_BasicMetals,INR,
country/IND,2010-11,1549745800000,Amount_EconomicActivity_Factory_Output_FabricatedMetalProducts,INR,
country/IND,2010-11,1087208900000,Amount_EconomicActivity_Factory_Output_ElectronicsAndOpticals,INR,
country/IND,2010-11,1983950900000,Amount_EconomicActivity_Factory_Output_ElectricalEquipment,INR,
country/IND,2010-11,2221845200000,Amount_EconomicActivity_Factory_Output_MachineryNEC,INR,
country/IND,2010-11,3004407000000,Amount_EconomicActivity_Factory_Output_MotorVehiclesAndTrailers,INR,
country/IND,2010-11,1094027100000,Amount_EconomicActivity_Factory_Output_MOSPIOtherTransportEquipment,INR,
country/IND,2010-11,118637900000,Amount_EconomicActivity_Factory_Output_Furniture,INR,
country/IND,2010-11,909092500000,Amount_EconomicActivity_Factory_Output_MOSPIOtherManufacturing,INR,
country/IND,2010-11,107378600000,Amount_EconomicActivity_Factory_Output_MachineryRepair,INR,
